Episode,timestep,reward
78565,1895000,-2380.25
78774,1900000,-2385.91
78983,1905000,-2376.22
79191,1910000,-2389.54
79400,1915000,-2384.77
79607,1920000,-2393.57
79816,1925000,-2380.05
80025,1930000,-2384.68
80233,1935000,-2388.18
80443,1940000,-2372.91
80652,1945000,-2379.03
80861,1950000,-2380.5
81070,1955000,-2380.3
81279,1960000,-2373.0
81488,1965000,-2383.12
81696,1970000,-2385.36
81905,1975000,-2382.9
82113,1980000,-2387.18
82322,1985000,-2385.17
82530,1990000,-2385.18
82739,1995000,-2380.47
83156,2005000,-2383.02
83365,2010000,-2381.93
83574,2015000,-2383.19
83783,2020000,-2379.72
83991,2025000,-2385.84
84200,2030000,-2385.2
84409,2035000,-2376.56
84618,2040000,-2383.61
84827,2045000,-2375.99
85035,2050000,-2386.3
85245,2055000,-2375.72
85454,2060000,-2380.31
85663,2065000,-2380.34
85872,2070000,-2379.9
86080,2075000,-2386.93
86288,2080000,-2388.47
86497,2085000,-2380.8
86705,2090000,-2386.58
86914,2095000,-2378.48
87123,2100000,-2380.45
87333,2105000,-2376.73
87542,2110000,-2377.78
87750,2115000,-2385.24
87959,2120000,-2376.49
88168,2125000,-2384.1
88377,2130000,-2384.62
88585,2135000,-2385.16
88794,2140000,-2383.65
89003,2145000,-2377.61
89212,2150000,-2383.32
89421,2155000,-2374.88
89629,2160000,-2388.12
89838,2165000,-2385.08
90047,2170000,-2381.02
90255,2175000,-2380.84
90464,2180000,-2385.61
90672,2185000,-2386.52
90881,2190000,-2377.51
91091,2195000,-2374.72
91299,2200000,-2384.49
91508,2205000,-2383.34
91717,2210000,-2384.34
91925,2215000,-2384.56
92134,2220000,-2384.67
92343,2225000,-2379.96
92551,2230000,-2388.08
92759,2235000,-2386.53
92968,2240000,-2381.56
93177,2245000,-2379.9
93386,2250000,-2385.08
93595,2255000,-2378.42
93803,2260000,-2384.03
94012,2265000,-2387.49
94220,2270000,-2386.43
94429,2275000,-2382.97
94638,2280000,-2379.99
94846,2285000,-2385.18
95055,2290000,-2382.91
95264,2295000,-2376.96
95473,2300000,-2385.54
95682,2305000,-2379.37
95889,2310000,-2392.1
96098,2315000,-2380.84
96307,2320000,-2387.97
96516,2325000,-2378.54
96725,2330000,-2379.19
96933,2335000,-2382.37
97142,2340000,-2386.05
97351,2345000,-2380.18
97559,2350000,-2383.21
97768,2355000,-2382.63
97978,2360000,-2374.66
98187,2365000,-2374.68
98396,2370000,-2381.53
98605,2375000,-2382.96
98813,2380000,-2385.53
99022,2385000,-2377.48
99231,2390000,-2385.83
99440,2395000,-2377.65
99649,2400000,-2378.55
99858,2405000,-2382.42
100067,2410000,-2379.3
100275,2415000,-2390.95
100483,2420000,-2381.85
100692,2425000,-2382.95
100901,2430000,-2378.62
101110,2435000,-2381.83
101319,2440000,-2381.23
101528,2445000,-2381.14
101736,2450000,-2384.86
101945,2455000,-2381.82
102154,2460000,-2382.73
102363,2465000,-2379.82
102572,2470000,-2376.07
102781,2475000,-2378.05
102990,2480000,-2382.8
